,citation,clustering_coeffs,degree_centrality,betweenness_centrality,gatekeepres,populars,embeddeds,colab_w_g,colab_w_p,colab_w_em
57214714106,0.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,0
57214713847,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214713846,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214710671,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214709952,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214708077,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214706643,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,1,0,0
57214704649,2.0,1.0,0.0015997129487045315,0.0,0,1,0,0,1,0
57214703730,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214702838,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,1,0,0
57214702409,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214701666,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214700418,4.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214700040,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214699832,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214698877,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214697225,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214697205,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214697204,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214697114,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214696876,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214696663,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214696437,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214696122,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214695878,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214695673,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214695627,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214695618,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214695553,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214695552,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214694807,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214694572,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214694364,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214694116,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214693821,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214693144,0.0,1.0,0.00011960470644519862,0.0,0,0,0,1,0,0
57214692529,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,0
57214692442,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214692042,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214690813,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214690630,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214690333,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214690147,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214689691,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214687978,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214687964,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214687846,0.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,1
57214687658,0.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,0
57214687513,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214687456,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214686514,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214686435,0.0,1.0,0.0002691105895016969,0.0,0,0,0,1,0,0
57214685897,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214685445,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214685386,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214685352,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214684223,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214684196,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214683550,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214683510,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214682765,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214682563,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214680101,1.0,1.0,0.00019435764797344775,0.0,0,0,0,1,1,1
57214679228,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
57214678727,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214678622,0.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,0
57214678458,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214678398,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214678303,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214678091,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214677762,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214677653,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214677391,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214677248,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214677154,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214676573,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214676283,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214675728,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214675501,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214675494,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214675450,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214674756,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214674453,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57214674101,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214673635,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214673378,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214673270,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,1
57214672818,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214672525,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214672331,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214671851,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214671787,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214671206,1.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214670649,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214670609,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214670531,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214669983,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214669962,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214669576,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214669233,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214668981,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214668898,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214668424,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214667587,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214667299,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214666495,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214666137,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214665925,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214665914,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214665276,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214665271,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214664906,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214664824,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214664611,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214664517,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214662568,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,1
57214661091,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214659649,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214659493,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214657398,13.0,1.0,0.004679534139668396,0.0,0,1,0,1,1,0
57214657373,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,1,0,1
57214655458,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214655203,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
57214653561,2.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214652141,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57214652038,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214651706,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214650058,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214647826,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214643805,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214633229,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214631354,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214630396,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214625587,1.0,1.0,0.0005382211790033938,0.0,0,1,0,1,1,1
57214625051,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214620584,1.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
57214618369,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57214617787,2.0,1.0,0.000433567060863845,0.0,0,1,0,0,1,1
57214616048,1.0,1.0,0.0003289129427242962,0.0,0,1,0,1,1,1
57214614596,19.0,0.9219183034100494,0.0057858776742864835,7.796680315870055e-07,1,1,0,1,1,0
57214612263,1.0,0.6785714285714286,0.00011960470644519862,1.3411405949510955e-09,1,0,0,1,0,1
57214611378,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214610603,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57214607883,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214605880,2.0,1.0,0.00040366588425254536,0.0,0,1,0,0,1,1
57214605100,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57214603719,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57214601875,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214601233,3.0,1.0,0.0008970352983389896,0.0,0,1,0,0,1,1
57214599211,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214598539,3.0,1.0,0.0005980235322259931,0.0,0,1,0,1,1,1
57214598478,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214597062,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214596422,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214595400,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214594076,0.0,0.8095238095238095,0.0001046541181395488,8.940937299673969e-10,1,0,0,1,0,0
57214584370,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214577098,6.0,0.6818181818181818,0.00017940705966779794,3.1293280548858893e-09,1,0,0,1,0,1
57214574277,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,1
57214570327,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214568054,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214567429,1.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214565190,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214564239,2.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214563205,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214559324,0.0,1.0,0.00011960470644519862,0.0,0,0,0,1,0,1
57214553334,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214552462,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214552429,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214551163,7.0,1.0,0.0010166400047841883,0.0,0,1,0,0,1,0
57214544961,1.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,0
57214542409,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214533547,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214532268,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214531777,1.0,0.9333333333333333,8.970352983389897e-05,8.940937299673969e-11,0,0,0,0,0,0
57214528576,11.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,0
57214528509,2.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214527720,13.0,0.9996117258784702,0.0015249600071762825,8.94093729967397e-12,0,1,0,0,1,0
57214525985,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57214524017,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57214521236,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214520890,2.0,0.9298935298935299,0.001659515301927131,1.0886485256083034e-05,1,1,0,0,1,0
57214520593,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57214520096,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214518682,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214518621,1.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57214517567,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214516505,2.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,1
57214513173,4.0,1.0,0.0002242588245847474,0.0,0,0,0,0,0,0
57214513080,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214511627,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,1
57214510524,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214510339,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214503551,2.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214502551,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214502364,1.0,1.0,0.0002093082362790976,0.0,0,0,0,0,0,0
57214498435,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214496422,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214495970,1.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,0
57214495932,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214494027,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214487804,1.0,0.6666666666666666,0.00013455529475084845,1.4752546544462049e-08,1,0,0,1,0,0
57214482461,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214482284,38.0,1.0,0.0003139623544186464,0.0,0,1,0,1,1,0
57214480311,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214478595,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214476550,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214474705,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214472738,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57214468172,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214467140,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214466536,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,0
57214466397,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214464768,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214463606,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214462259,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,1,0,0
57214458477,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214456901,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214454776,0.0,0.0,0.0,0.0,0,0,0,0,0,0
57214454593,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214452513,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214451372,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214450682,21.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214450392,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214449829,3.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57214449418,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214448235,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214447335,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214444146,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214441913,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214441908,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214439010,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214438122,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214435296,18.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214433235,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214430290,10.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214428450,22.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214427449,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214426945,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214425990,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214425942,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214422884,5.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214422061,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214420468,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214420313,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214419797,10.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214418507,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214417461,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214417448,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214417011,0.0,1.0,0.00017940705966779794,0.0,0,0,0,0,0,1
57214416145,0.0,1.0,0.00014950588305649828,0.0,0,0,0,0,0,1
57214415928,2.0,1.0,0.0005083200023920942,0.0,0,1,0,0,1,1
57214413988,8.0,0.6543854182894532,0.0058755812041203824,0.0002705040345798511,1,1,0,1,1,0
57214413625,0.0,1.0,0.0001644564713621481,0.0,0,0,0,1,0,0
57214413601,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214412182,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214410450,3.0,1.0,0.0001046541181395488,0.0,0,0,0,1,0,0
57214408889,2.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214408065,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
57214406303,1.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214405029,2.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214404497,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214404488,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214401675,0.0,1.0,0.00035881411933559587,0.0,0,1,0,0,1,0
57214401673,1.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214400023,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214399863,1.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57214399357,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,1
57214399321,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214399269,10.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214397244,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214394221,13.0,1.0,0.004679534139668396,0.0,0,1,0,1,1,0
57214391508,3.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214391505,1.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214391391,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214391286,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214388695,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
57214386890,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214386741,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214382022,0.0,0.8333333333333334,5.980235322259931e-05,1.4901562166123282e-10,0,0,0,0,0,0
57214381606,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,1,0,0
57214381300,0.0,1.0,0.00035881411933559587,0.0,0,1,0,0,1,1
57214378672,11.0,1.0,0.0002840611778073467,0.0,0,0,0,1,1,0
57214377690,0.0,0.7362637362637363,0.0002093082362790976,1.922301519429904e-09,1,0,0,1,0,0
57214376664,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214376625,0.0,1.0,0.00019435764797344775,0.0,0,0,0,0,0,1
57214372661,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214371919,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214371191,3.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214370897,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214369511,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,1,0,0
57214368263,8.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,1
57214368258,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214367767,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214366633,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214366007,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214365991,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,1
57214365882,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214365791,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,1,0,0
57214365671,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,1
57214365662,0.0,1.0,0.0001644564713621481,0.0,0,0,0,1,0,0
57214365562,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214365561,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214365506,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214365282,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214365147,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214365133,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214365129,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214364911,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214364772,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214364761,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214364740,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214364596,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214364560,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,1
57214364444,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214364293,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214364249,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214364102,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214364081,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214363835,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214363642,0.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214363355,0.0,1.0,0.0001644564713621481,0.0,0,0,0,0,0,0
57214363232,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214363219,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,1
57214363152,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214359880,0.0,1.0,7.475294152824914e-05,0.0,0,0,0,0,0,0
57214359773,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214359612,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214359578,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214359113,0.0,1.0,0.0002541600011960471,0.0,0,0,0,0,0,1
57214359044,0.0,1.0,0.00011960470644519862,0.0,0,0,0,0,0,0
57214358992,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,1,0,0
57214358268,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,0
57214357516,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,1
57214357434,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
57214357362,0.0,1.0,4.4851764916949484e-05,0.0,0,0,0,0,0,0
57214357185,0.0,1.0,0.00013455529475084845,0.0,0,0,0,0,0,0
57214355933,0.0,1.0,2.9901176611299655e-05,0.0,0,0,0,0,0,0
57214355932,1.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214355925,2.0,1.0,0.000433567060863845,0.0,0,1,0,0,1,0
57214353782,1.0,0.0,1.4950588305649827e-05,0.0,0,0,0,0,0,0
57214353295,0.0,1.0,5.980235322259931e-05,0.0,0,0,0,0,0,0
57214352612,0.0,1.0,0.0001046541181395488,0.0,0,0,0,0,0,0
57214352590,0.0,1.0,8.970352983389897e-05,0.0,0,0,0,0,0,1
